q_id,accepans,q_answer_count,q_comment_count,q_creation_date,q_favorite_count,q_view_count,q_tags,a_comment_count,a_edit,a_score,first_answer_date,last_answer_date,accepans_date,accepans_comment_count,accepans_a_edit,accepans_a_score
38372786,0,1,1,2016-07-14 11:18:21.307000,0,32,python|c++|boost|pyqt4|precision,0,0,0,2016-07-15 07:51:41.453 UTC,2016-07-15 07:51:41.453 UTC,,0,0,0
42350248,0,1,1,2017-02-20 16:58:11.027000,0,18,java|android|drawing|paint,0,0,0,2017-02-20 17:11:27.35 UTC,2017-02-20 17:11:27.35 UTC,,0,0,0
40855030,0,1,4,2016-11-28 22:59:36.840000,0,450,python,1,1,2,2016-12-02 23:09:10.213 UTC,2016-12-02 23:09:10.213 UTC,,0,0,0
40270870,0,1,5,2016-10-26 19:41:05.107000,0,205,java|spring|maven|spring-boot|jar,1,0,0,2016-10-26 20:12:32.83 UTC,2016-10-26 20:12:32.83 UTC,,0,0,0
36820255,0,1,6,2016-04-24 07:03:37.200000,0,112,javascript|jquery|serializearray,1,0,0,2016-04-24 17:47:10.477 UTC,2016-04-24 17:47:10.477 UTC,,0,0,0
43709243,0,1,6,2017-04-30 17:24:54.330000,0,66,java-ee|ejb,1,0,1,2017-04-30 20:22:46.817 UTC,2017-04-30 20:22:46.817 UTC,,0,0,0
39107804,0,3,6,2016-08-23 17:54:08.497000,0,60,java,7,1,7,2016-08-23 18:19:03.517 UTC,2016-08-23 18:20:55.31 UTC,,0,0,0
38220320,0,1,0,2016-07-06 09:14:48.413000,0,165,javascript|google-chrome-extension,2,1,0,2016-07-06 11:08:06.007 UTC,2016-07-06 11:08:06.007 UTC,,0,0,0
41364697,0,1,8,2016-12-28 15:08:02.360000,0,446,java|maven|module|maven-3,2,0,0,2016-12-28 15:11:16.667 UTC,2016-12-28 15:11:16.667 UTC,,0,0,0
38363698,0,1,0,2016-07-14 00:23:33.830000,0,31,java|binary-search-tree,3,0,0,2016-07-14 00:37:54.68 UTC,2016-07-14 00:37:54.68 UTC,,0,0,0
43244778,0,1,0,2017-04-06 02:44:58.617000,0,28,javascript|ajax|shopify,3,1,1,2017-04-06 13:40:44.883 UTC,2017-04-06 13:40:44.883 UTC,,0,0,0
41873226,0,4,4,2017-01-26 12:13:06.827000,0,62,java|jpa|recursion|spring-data,3,1,0,2017-01-26 12:22:57.807 UTC,2017-01-27 10:04:55.087 UTC,,0,0,0
39042455,0,2,4,2016-08-19 15:11:43.730000,0,24,javascript|jquery|arrays,0,0,0,2016-08-19 15:20:36.003 UTC,2016-08-19 15:21:48.357 UTC,,0,0,0
36100055,0,1,5,2016-03-19 09:28:16.980000,0,1027,javascript|node.js|deep-learning,0,1,3,2016-03-22 22:03:48.25 UTC,2016-03-22 22:03:48.25 UTC,,0,0,0
34793007,0,1,6,2016-01-14 15:14:35.973000,0,51,python|python-2.7|openpyxl,0,0,0,2016-01-14 17:01:25.163 UTC,2016-01-14 17:01:25.163 UTC,,0,0,0
38028964,0,1,0,2016-06-25 13:20:49.213000,0,18,python-2.7|python-sockets,1,1,0,2016-06-25 13:45:45.32 UTC,2016-06-25 13:45:45.32 UTC,,0,0,0
40876873,0,1,0,2016-11-29 22:23:33.143000,0,110,javascript|angularjs|angular-ui-router,1,0,0,2016-11-29 22:47:13.453 UTC,2016-11-29 22:47:13.453 UTC,,0,0,0
43360467,0,1,0,2017-04-12 04:43:42.677000,0,30,javascript|firebase|push-notification|firebase-authentication|firebase-cloud-messaging,1,0,0,2017-04-12 06:44:59.867 UTC,2017-04-12 06:44:59.867 UTC,,0,0,0
40941499,0,1,4,2016-12-02 22:00:29.870000,0,58,python,0,0,0,2016-12-02 22:07:57.31 UTC,2016-12-02 22:07:57.31 UTC,,0,0,0
40402557,0,1,4,2016-11-03 13:19:51.283000,0,95,javascript|android|android-webview,0,0,1,2017-02-24 10:24:08.833 UTC,2017-02-24 10:24:08.833 UTC,,0,0,0
41192685,0,1,4,2016-12-16 21:30:22.850000,0,22,javascript|jquery,0,0,1,2016-12-16 21:31:44.013 UTC,2016-12-16 21:31:44.013 UTC,,0,0,0
41905945,0,1,4,2017-01-28 03:08:32.380000,0,29,python|graph,0,0,0,2017-01-28 03:53:43.97 UTC,2017-01-28 03:53:43.97 UTC,,0,0,0
43053278,0,2,5,2017-03-27 17:53:09.140000,1,56,python|bash|shell|ssh|scp,0,0,2,2017-03-27 18:18:08.107 UTC,2017-03-28 07:26:21.237 UTC,,0,0,0
42446023,0,2,5,2017-02-24 18:40:08.890000,1,254,javascript|css|iphone,8,1,0,2017-03-30 06:18:57.08 UTC,2017-04-03 23:55:23.827 UTC,,0,0,0
39978944,0,1,8,2016-10-11 13:55:19.630000,0,91,javascript|c#|jquery|asp.net|gridview,0,0,0,2016-10-11 15:23:40.277 UTC,2016-10-11 15:23:40.277 UTC,,0,0,0
38822294,0,1,0,2016-08-08 06:10:56.453000,0,76,python|datetime|pandas|matplotlib,4,0,2,2016-08-08 06:21:10.267 UTC,2016-08-08 06:21:10.267 UTC,,0,0,0
35530765,0,2,3,2016-02-21 00:22:27.680000,1,63,java|string|swing,11,1,2,2016-02-21 00:26:33.22 UTC,2016-02-21 01:03:19.89 UTC,,0,0,0
35566908,0,1,0,2016-02-23 01:01:55.010000,0,34,python,5,1,1,2016-02-23 01:14:27.637 UTC,2016-02-23 01:14:27.637 UTC,,0,0,0
36656384,0,1,1,2016-04-15 20:35:58.657000,0,176,javascript|android|cordova|push-notification,1,0,0,2016-04-15 22:37:52.867 UTC,2016-04-15 22:37:52.867 UTC,,0,0,0
38193140,0,1,1,2016-07-04 22:55:37.210000,0,22,java|mysql|jdbc,6,1,0,2016-07-04 23:26:30.77 UTC,2016-07-04 23:26:30.77 UTC,,0,0,0
36144590,0,3,3,2016-03-22 01:16:26.580000,0,118,java|if-statement,0,2,0,2016-03-22 01:29:41.073 UTC,2016-03-22 03:17:26.623 UTC,,0,0,0
43871004,0,2,3,2017-05-09 13:19:43.293000,0,51,javascript|php|jquery|ajax,0,0,0,2017-05-09 13:29:14.913 UTC,2017-05-09 14:30:35.257 UTC,,0,0,0
39950192,0,1,3,2016-10-10 01:24:00.483000,1,44,java|c|sockets,0,0,3,2016-10-10 01:40:12.86 UTC,2016-10-10 01:40:12.86 UTC,,0,0,0
42917486,0,2,3,2017-03-21 02:40:40.107000,0,31,java|android|android-asynctask,0,1,0,2017-03-21 02:57:03.74 UTC,2017-03-21 02:59:25.893 UTC,,0,0,0
36196072,0,1,3,2016-03-24 08:41:28.947000,0,159,javascript|php|ajax,0,0,1,2016-03-24 14:48:18.643 UTC,2016-03-24 14:48:18.643 UTC,,0,0,0
36636851,0,1,3,2016-04-15 01:36:41.017000,0,708,javascript|node.js|express|zip|node-archiver,0,0,0,2016-07-21 12:26:38.28 UTC,2016-07-21 12:26:38.28 UTC,,0,0,0
35761241,0,3,4,2016-03-03 01:05:05.897000,0,63,javascript|node.js,4,1,1,2016-03-03 01:08:25.79 UTC,2016-03-03 01:18:20.213 UTC,,0,0,0
41384440,0,1,4,2016-12-29 17:25:54.577000,0,393,javascript|node.js|reactjs|google-api-nodejs-client,0,0,1,2016-12-29 18:20:43.85 UTC,2016-12-29 18:20:43.85 UTC,,0,0,0
44061735,0,1,4,2017-05-19 04:55:10.307000,0,64,python|python-2.7|time-complexity,6,1,4,2017-05-19 05:02:47.647 UTC,2017-05-19 05:02:47.647 UTC,,0,0,0
36225075,0,2,0,2016-03-25 17:47:14.030000,0,61,python|sorting|csv,12,2,0,2016-03-25 17:50:15.367 UTC,2016-03-25 18:16:07.667 UTC,,0,0,0
36840824,0,1,4,2016-04-25 12:38:27.807000,0,22,java|jar,0,0,0,2016-04-25 12:52:37.137 UTC,2016-04-25 12:52:37.137 UTC,,0,0,0
40060946,0,1,4,2016-10-15 15:35:37.780000,0,35,javascript|web-services|angular,0,0,0,2016-10-15 15:42:04.643 UTC,2016-10-15 15:42:04.643 UTC,,0,0,0
35502941,0,3,4,2016-02-19 10:26:05.407000,0,47,javascript|function,0,2,2,2016-02-19 10:29:33.143 UTC,2016-02-19 10:53:12.45 UTC,,0,0,0
41689107,0,4,5,2017-01-17 04:30:03.020000,0,62,javascript|python,0,2,1,2017-01-17 04:43:11.58 UTC,2017-01-17 06:18:03.67 UTC,,0,0,0
40598848,0,1,3,2016-11-14 22:24:12.910000,0,40,javascript|jquery|html,0,1,1,2016-11-14 22:49:22.44 UTC,2016-11-14 22:49:22.44 UTC,,0,0,0
35712788,0,1,5,2016-03-01 00:58:05.323000,0,86,java|sockets|ssl|imap,2,0,0,2016-03-01 09:26:12.323 UTC,2016-03-01 09:26:12.323 UTC,,0,0,0
35379603,0,1,4,2016-02-13 12:03:57.577000,1,472,javascript|algorithm|steganography,0,0,0,2016-08-25 07:51:53.157 UTC,2016-08-25 07:51:53.157 UTC,,0,0,0
36864507,0,2,5,2016-04-26 12:07:34.257000,0,127,javascript|java|angularjs|spring,0,0,2,2016-04-26 12:26:46.81 UTC,2016-04-27 12:07:53.273 UTC,,0,0,0
36713397,0,4,5,2016-04-19 08:55:03.103000,1,248,javascript|jquery,0,1,1,2016-04-19 09:06:10.44 UTC,2016-04-19 09:14:47.803 UTC,,0,0,0
41753549,0,1,5,2017-01-19 23:24:15.133000,0,49,javascript|json|regex|javascript-objects,0,0,0,2017-01-21 21:37:19.23 UTC,2017-01-21 21:37:19.23 UTC,,0,0,0
39166363,0,1,8,2016-08-26 12:27:29.187000,1,41,javascript|arrays|mongodb,0,1,1,2016-08-26 16:21:14.743 UTC,2016-08-26 16:21:14.743 UTC,,0,0,0
40298626,0,2,10,2016-10-28 05:30:57.597000,0,526,java|spring|hibernate|jpa|spring-boot,0,1,0,2016-10-28 05:49:51.863 UTC,2016-10-28 06:02:59.973 UTC,,0,0,0
36746411,0,1,4,2016-04-20 14:07:55.300000,0,124,javascript|c#|jquery|asp.net,0,0,0,2016-04-20 14:52:26.127 UTC,2016-04-20 14:52:26.127 UTC,,0,0,0
43624072,0,1,4,2017-04-26 02:39:47.783000,0,55,java|loops|exception|exception-handling|do-while,0,0,0,2017-04-26 04:22:27.843 UTC,2017-04-26 04:22:27.843 UTC,,0,0,0
36927347,0,1,4,2016-04-28 23:55:21.240000,1,440,google-app-engine|google-cloud-storage|google-api-java-client,0,1,1,2016-04-29 00:14:56.033 UTC,2016-04-29 00:14:56.033 UTC,,0,0,0
36477205,0,1,4,2016-04-07 13:08:57.530000,0,131,javascript|imacros,0,0,0,2016-04-08 07:39:21.267 UTC,2016-04-08 07:39:21.267 UTC,,0,0,0
37186357,0,1,5,2016-05-12 12:04:47.967000,0,234,python|shell|maven|jenkins|simplehttpserver,0,0,0,2016-05-29 20:21:36.46 UTC,2016-05-29 20:21:36.46 UTC,,0,0,0
39404730,0,1,6,2016-09-09 05:56:29.850000,0,52,javascript|node.js|variables|variable-assignment,0,0,0,2016-09-09 07:08:12.513 UTC,2016-09-09 07:08:12.513 UTC,,0,0,0
41537602,0,1,7,2017-01-08 20:36:38.903000,0,54,java|android|json|xml|sockets,0,0,0,2017-01-08 20:43:16.82 UTC,2017-01-08 20:43:16.82 UTC,,0,0,0
42035628,0,1,7,2017-02-04 01:46:57.323000,0,36,python|regex,0,0,0,2017-02-10 17:08:14.797 UTC,2017-02-10 17:08:14.797 UTC,,0,0,0
41772075,0,1,0,2017-01-20 20:44:30.390000,0,146,javascript|selenium|webdriver|dopostback|selenium-iedriver,1,0,1,2017-01-21 16:29:40.453 UTC,2017-01-21 16:29:40.453 UTC,,0,0,0
38300309,0,1,0,2016-07-11 06:19:02.930000,0,91,javascript|html|connection|draggable|jsplumb,1,0,0,2016-07-16 19:54:20.513 UTC,2016-07-16 19:54:20.513 UTC,,0,0,0
44433093,0,1,2,2017-06-08 10:23:12.820000,0,41,python|python-2.7,4,1,0,2017-06-08 10:37:22.693 UTC,2017-06-08 10:37:22.693 UTC,,0,0,0
39250179,0,1,5,2016-08-31 12:51:26.187000,0,36,java|regex,4,1,2,2016-08-31 12:52:41.55 UTC,2016-08-31 12:52:41.55 UTC,,0,0,0
36350491,0,1,0,2016-04-01 07:31:08.947000,0,240,javascript|jquery|html|css,5,1,0,2016-04-01 07:54:16.923 UTC,2016-04-01 07:54:16.923 UTC,,0,0,0
37095507,0,1,1,2016-05-08 02:09:18.417000,0,219,javascript|php|forms|integration|braintree,1,0,1,2016-05-08 03:02:41.343 UTC,2016-05-08 03:02:41.343 UTC,,0,0,0
37265261,0,1,1,2016-05-17 00:30:28.743000,0,31,python,1,0,0,2016-05-17 00:54:11.87 UTC,2016-05-17 00:54:11.87 UTC,,0,0,0
38911498,0,1,7,2016-08-12 06:40:13.617000,0,34,java|string|unicode|java-stream|diacritics,0,1,0,2016-08-12 07:18:33.9 UTC,2016-08-12 07:18:33.9 UTC,,0,0,0
38077522,0,1,0,2016-06-28 13:25:21.450000,0,65,java|libgdx,7,0,0,2016-06-28 15:55:36.223 UTC,2016-06-28 15:55:36.223 UTC,,0,0,0
37331727,0,2,4,2016-05-19 18:48:24.227000,0,24,javascript|jquery|node.js|heroku|mean-stack,0,0,0,2016-05-19 18:56:05.693 UTC,2016-05-19 19:24:04.837 UTC,,0,0,0
37525567,0,1,16,2016-05-30 12:22:07.757000,0,139,java|android|xml,9,1,0,2016-05-30 12:49:00.097 UTC,2016-05-30 12:49:00.097 UTC,,0,0,0
39577950,0,3,4,2016-09-19 16:35:00.277000,0,184,python|recursion,0,0,1,2016-09-19 16:50:02.51 UTC,2016-09-19 17:47:12.937 UTC,,0,0,0
41286547,0,1,4,2016-12-22 15:28:11.200000,1,208,javascript|json|fabricjs,0,0,0,2017-01-02 10:46:42.13 UTC,2017-01-02 10:46:42.13 UTC,,0,0,0
39449174,0,1,4,2016-09-12 11:21:03.183000,1,173,javascript|angularjs|string,0,0,1,2016-09-12 11:24:23.627 UTC,2016-09-12 11:24:23.627 UTC,,0,0,0
42500953,0,1,5,2017-02-28 05:35:15.733000,0,83,java|arrays,0,0,-1,2017-02-28 06:18:16 UTC,2017-02-28 06:18:16 UTC,,0,0,0
41338431,0,1,2,2016-12-27 02:53:29.753000,0,95,javascript|cryptojs,0,0,0,2016-12-31 01:31:33.483 UTC,2016-12-31 01:31:33.483 UTC,,0,0,0
38543063,0,1,3,2016-07-23 14:52:13.297000,0,201,javascript|php|popup,0,0,0,2016-07-23 15:11:47.927 UTC,2016-07-23 15:11:47.927 UTC,,0,0,0
36784714,0,1,4,2016-04-22 04:15:59.170000,0,155,javascript|angularjs|angular-ui-router,0,0,0,2016-04-22 05:26:04.07 UTC,2016-04-22 05:26:04.07 UTC,,0,0,0
39379358,0,1,4,2016-09-07 21:34:42.143000,0,136,javascript|html|angularjs|view|scope,0,0,0,2016-09-07 23:00:01.943 UTC,2016-09-07 23:00:01.943 UTC,,0,0,0
35671606,0,2,7,2016-02-27 15:30:58.043000,0,34,javascript|php|jquery|highcharts,0,0,1,2016-02-27 18:16:17.463 UTC,2016-02-27 23:30:50.407 UTC,,0,0,0
43257126,0,1,0,2017-04-06 13:47:16.533000,0,79,java|google-app-engine|spring-boot|app-engine-flexible,1,0,0,2017-04-06 14:02:14.797 UTC,2017-04-06 14:02:14.797 UTC,,0,0,0
38525187,0,1,0,2016-07-22 11:22:19.443000,0,84,javascript|html|ios|objective-c|uiwebview,1,0,0,2016-07-22 11:26:59.657 UTC,2016-07-22 11:26:59.657 UTC,,0,0,0
37775151,0,1,0,2016-06-12 14:06:51.180000,0,57,javascript|jquery|forms,1,0,3,2016-06-12 14:12:01.573 UTC,2016-06-12 14:12:01.573 UTC,,0,0,0
40647589,0,1,0,2016-11-17 05:52:15.813000,0,29,javascript|angularjs,1,1,0,2016-11-17 05:55:09.097 UTC,2016-11-17 05:55:09.097 UTC,,0,0,0
42639002,0,1,6,2017-03-07 02:20:06.543000,0,44,javascript|parseint,2,0,0,2017-03-07 02:23:54.07 UTC,2017-03-07 02:23:54.07 UTC,,0,0,0
42455146,0,2,0,2017-02-25 10:58:30.323000,0,126,javascript|html|forms|submit|spinner,4,1,0,2017-02-25 10:59:54.333 UTC,2017-02-25 11:21:07.637 UTC,,0,0,0
38352368,0,1,0,2016-07-13 12:53:50.180000,0,358,java|hbase,3,1,1,2016-07-16 23:50:07.803 UTC,2016-07-16 23:50:07.803 UTC,,0,0,0
38302457,0,1,0,2016-07-11 08:34:20.467000,0,533,javascript|html|vba,3,0,0,2016-07-11 09:43:34.363 UTC,2016-07-11 09:43:34.363 UTC,,0,0,0
39852079,0,1,6,2016-10-04 12:16:02.230000,0,39,javascript|php|jquery|ajax|wordpress,3,0,-1,2016-10-04 12:28:51.95 UTC,2016-10-04 12:28:51.95 UTC,,0,0,0
43213290,0,1,6,2017-04-04 16:54:55.987000,0,89,python|tensorflow|tensorboard|tensorflow-serving,3,0,0,2017-04-04 20:07:58.46 UTC,2017-04-04 20:07:58.46 UTC,,0,0,0
37464886,0,1,0,2016-05-26 15:16:33.500000,1,153,python|django|apache|mod-wsgi|django-filer,1,0,0,2016-05-28 06:17:10.617 UTC,2016-05-28 06:17:10.617 UTC,,0,0,0
41730775,0,2,4,2017-01-18 22:41:35.613000,0,56,javascript|window|onbeforeunload|navigator|onunload,0,2,2,2017-01-19 04:00:03.547 UTC,2017-01-19 21:19:34.533 UTC,,0,0,0
37965084,0,1,4,2016-06-22 10:17:17.137000,0,38,java|rabbitmq|ibm|mq|ironmq,0,0,2,2016-06-22 12:59:19.077 UTC,2016-06-22 12:59:19.077 UTC,,0,0,0
41441813,0,1,5,2017-01-03 10:51:12.653000,0,108,java|json|apache-httpclient-4.x|apache-httpcomponents|apache-commons-fileupload,0,1,2,2017-01-03 13:02:33.363 UTC,2017-01-03 13:02:33.363 UTC,,0,0,0
40575682,0,1,5,2016-11-13 15:45:53.873000,0,29,python|django|shell,0,0,0,2016-11-14 14:54:30.28 UTC,2016-11-14 14:54:30.28 UTC,,0,0,0
36814897,0,1,6,2016-04-23 18:39:36.030000,0,413,java|mysql|spring|hibernate|jpa,0,1,1,2016-04-23 19:12:54.72 UTC,2016-04-23 19:12:54.72 UTC,,0,0,0
43407595,0,1,7,2017-04-14 08:01:48.113000,0,28,arrays|linux|python-3.x|python-3.5,0,0,0,2017-04-14 21:11:19.41 UTC,2017-04-14 21:11:19.41 UTC,,0,0,0
41972060,0,1,0,2017-02-01 04:44:09.013000,0,34,javascript|selenium,1,0,0,2017-02-01 08:44:09.26 UTC,2017-02-01 08:44:09.26 UTC,,0,0,0
38344435,0,1,0,2016-07-13 06:47:11.717000,0,45,javascript|node.js|configuration|record|log4js-node,1,0,0,2016-10-17 02:26:14.88 UTC,2016-10-17 02:26:14.88 UTC,,0,0,0
40549917,0,2,0,2016-11-11 14:19:14.277000,0,38,java|spring,9,2,1,2016-11-11 14:31:59.277 UTC,2016-11-11 14:32:39.6 UTC,,0,0,0
35897374,0,1,0,2016-03-09 16:36:52.380000,1,56,javascript|extjs|extjs5|jsduck,1,0,1,2016-03-10 07:07:37.047 UTC,2016-03-10 07:07:37.047 UTC,,0,0,0
40951725,0,1,1,2016-12-03 19:38:21.917000,0,134,python|python-3.x|pandas|matplotlib|bar-chart,1,0,2,2016-12-03 20:40:54.803 UTC,2016-12-03 20:40:54.803 UTC,,0,0,0
36578794,0,1,1,2016-04-12 16:15:10.330000,1,78,python|python-3.x|tkinter|qfiledialog,1,0,0,2016-04-12 20:59:31.687 UTC,2016-04-12 20:59:31.687 UTC,,0,0,0
42556972,0,1,7,2017-03-02 13:36:31.560000,0,174,python|deep-learning|keras,0,0,0,2017-04-05 18:12:50.403 UTC,2017-04-05 18:12:50.403 UTC,,0,0,0
35968952,0,1,0,2016-03-13 10:07:03.547000,0,175,java|class|instance-variables,4,0,1,2016-03-13 10:10:00.5 UTC,2016-03-13 10:10:00.5 UTC,,0,0,0
40196998,0,1,1,2016-10-22 20:58:55.677000,0,43,python|pip,4,0,3,2016-10-22 21:03:18.117 UTC,2016-10-22 21:03:18.117 UTC,,0,0,0
40191873,0,1,1,2016-10-22 11:56:23.270000,0,83,java|ajax|cassandra,5,0,0,2016-10-22 12:03:40.093 UTC,2016-10-22 12:03:40.093 UTC,,0,0,0
36574920,0,1,6,2016-04-12 13:33:59.383000,0,42,javascript|regex,5,1,1,2016-04-12 13:55:06.933 UTC,2016-04-12 13:55:06.933 UTC,,0,0,0
41364861,0,1,0,2016-12-28 15:16:48.237000,0,150,python|selenium,6,0,0,2016-12-28 15:19:29.033 UTC,2016-12-28 15:19:29.033 UTC,,0,0,0
35842209,0,1,0,2016-03-07 11:11:48.953000,0,136,python|pandas|average|resampling,6,1,1,2016-03-07 11:18:14.987 UTC,2016-03-07 11:18:14.987 UTC,,0,0,0
38968167,0,1,3,2016-08-16 06:41:42.113000,0,46,javascript|jquery|ruby-on-rails,0,0,0,2016-08-16 08:54:48.427 UTC,2016-08-16 08:54:48.427 UTC,,0,0,0
41188774,0,2,3,2016-12-16 16:37:32.007000,0,206,java|database,0,0,2,2016-12-16 16:55:48.96 UTC,2016-12-16 17:06:30.983 UTC,,0,0,0
36017483,0,1,4,2016-03-15 16:56:17.583000,0,46,javascript|node.js|object|express|mongoose,0,0,0,2016-03-15 20:47:20.537 UTC,2016-03-15 20:47:20.537 UTC,,0,0,0
44323402,0,1,1,2017-06-02 07:41:26.410000,0,50,javascript|node.js|firebase|promise|firebase-storage,4,1,1,2017-06-02 08:00:12.217 UTC,2017-06-02 08:00:12.217 UTC,,0,0,0
40458604,0,3,5,2016-11-07 05:50:21.580000,0,61,python|regex|string,8,2,0,2016-11-07 05:53:28.467 UTC,2016-11-07 06:49:52.49 UTC,,0,0,0
39554586,0,1,7,2016-09-18 05:53:43.340000,0,38,javascript|angularjs|ng-repeat,4,0,2,2016-09-18 06:00:48.883 UTC,2016-09-18 06:00:48.883 UTC,,0,0,0
39313552,0,1,10,2016-09-04 04:29:58.070000,0,98,javascript|angularjs,4,1,1,2016-09-04 05:07:04.203 UTC,2016-09-04 05:07:04.203 UTC,,0,0,0
37317023,0,1,0,2016-05-19 07:48:14.477000,0,28,javascript|batch-file|file-rename|batch-rename,5,0,0,2016-05-19 08:03:21.893 UTC,2016-05-19 08:03:21.893 UTC,,0,0,0
41565271,0,1,0,2017-01-10 09:22:47.840000,0,43,java|android|expandablelistview,5,1,0,2017-01-10 09:39:49.403 UTC,2017-01-10 09:39:49.403 UTC,,0,0,0
44232259,0,1,0,2017-05-28 21:38:59.740000,0,32,python|scikit-learn,6,1,1,2017-05-28 22:34:19.097 UTC,2017-05-28 22:34:19.097 UTC,,0,0,0
35508949,0,1,4,2016-02-19 15:31:40.210000,0,46,javascript,0,0,0,2016-02-19 15:36:21.287 UTC,2016-02-19 15:36:21.287 UTC,,0,0,0
42083524,0,1,4,2017-02-07 06:53:33.943000,0,40,javascript|css|angularjs|sass,0,0,0,2017-02-07 09:50:26.017 UTC,2017-02-07 09:50:26.017 UTC,,0,0,0
40317530,0,1,4,2016-10-29 08:58:17.830000,0,42,java|jsp|tomcat|servlets,0,0,0,2016-10-29 13:23:30.223 UTC,2016-10-29 13:23:30.223 UTC,,0,0,0
43671896,0,3,5,2017-04-28 04:20:04.417000,0,61,java,3,1,-1,2017-04-28 04:26:07.657 UTC,2017-04-28 04:40:54.143 UTC,,0,0,0
37457195,0,1,5,2016-05-26 09:46:32.297000,1,1457,javascript|html,0,0,1,2016-05-26 09:55:13.01 UTC,2016-05-26 09:55:13.01 UTC,,0,0,0
35945978,0,1,6,2016-03-11 17:06:18.077000,0,50,python|regex|string,0,0,0,2016-03-11 21:49:37.29 UTC,2016-03-11 21:49:37.29 UTC,,0,0,0
38019520,0,1,3,2016-06-24 18:01:26.353000,0,33,python-3.x|phone,0,0,0,2016-06-24 19:43:16.053 UTC,2016-06-24 19:43:16.053 UTC,,0,0,0
42895522,0,1,3,2017-03-20 03:45:33.987000,0,72,python|tensorflow|deep-learning,0,0,0,2017-03-21 08:45:12.983 UTC,2017-03-21 08:45:12.983 UTC,,0,0,0
42099486,0,1,3,2017-02-07 20:35:32.080000,0,27,javascript|html5|google-chrome|webcam,0,0,0,2017-02-07 21:31:27.853 UTC,2017-02-07 21:31:27.853 UTC,,0,0,0
43127151,0,3,4,2017-03-30 19:52:35.080000,0,28,javascript|angularjs|directive,0,1,0,2017-03-30 20:00:23.32 UTC,2017-03-30 20:35:35.117 UTC,,0,0,0
37078598,0,2,4,2016-05-06 17:52:45.810000,0,330,java|artificial-intelligence|game-engine,0,0,1,2016-05-06 18:27:11.12 UTC,2016-05-06 18:28:39.48 UTC,,0,0,0
34702017,0,1,4,2016-01-10 04:19:35.250000,0,34,javascript|html5|canvas|html5-canvas,0,1,1,2016-01-10 04:58:24.237 UTC,2016-01-10 04:58:24.237 UTC,,0,0,0
41073645,0,1,5,2016-12-10 08:31:28.810000,1,87,java|android,0,0,0,2016-12-10 10:15:47.003 UTC,2016-12-10 10:15:47.003 UTC,,0,0,0
37471772,0,1,5,2016-05-26 22:03:09.327000,0,63,javascript|leaflet|mapbox,0,1,1,2016-05-31 08:57:37.213 UTC,2016-05-31 08:57:37.213 UTC,,0,0,0
37581918,0,1,5,2016-06-02 03:01:25.773000,0,319,javascript|datetimepicker|bootstrap-datetimepicker,0,1,0,2016-06-08 07:51:48.537 UTC,2016-06-08 07:51:48.537 UTC,,0,0,0
44114283,0,2,7,2017-05-22 13:33:25.783000,1,48,javascript|node.js,0,1,4,2017-05-22 13:47:17.923 UTC,2017-05-22 13:53:11.377 UTC,,0,0,0
36025807,0,4,7,2016-03-16 02:29:38.273000,0,176,python|regex|ip-address|python-2.x,0,1,1,2016-03-16 03:08:50.973 UTC,2016-03-16 08:53:13.443 UTC,,0,0,0
41669834,0,2,8,2017-01-16 05:13:47.773000,0,62,java|netbeans,0,0,0,2017-01-17 06:58:58.963 UTC,2017-01-17 07:02:53.99 UTC,,0,0,0
35679080,0,1,0,2016-02-28 05:28:03.267000,0,33,javascript|google-chrome,1,0,0,2016-02-28 05:46:54.673 UTC,2016-02-28 05:46:54.673 UTC,,0,0,0
40936435,0,1,0,2016-12-02 16:07:59.830000,0,25,javascript|html|pdf,3,0,0,2016-12-02 16:11:47.953 UTC,2016-12-02 16:11:47.953 UTC,,0,0,0
42506552,0,1,2,2017-02-28 10:43:31.287000,0,33,javascript|oop|javascript-objects,3,0,-1,2017-02-28 10:49:10.35 UTC,2017-02-28 10:49:10.35 UTC,,0,0,0
41314465,0,1,2,2016-12-24 15:18:15.927000,0,47,python|django|python-3.x|django-1.8,3,0,0,2016-12-24 15:29:46.043 UTC,2016-12-24 15:29:46.043 UTC,,0,0,0
43657179,0,1,0,2017-04-27 12:00:45.350000,0,40,javascript|reactjs|state,1,1,0,2017-04-27 12:07:52.34 UTC,2017-04-27 12:07:52.34 UTC,,0,0,0
43288458,0,1,4,2017-04-07 23:27:39.123000,0,28,javascript|html|css,0,0,0,2017-04-07 23:36:06.117 UTC,2017-04-07 23:36:06.117 UTC,,0,0,0
35635906,0,1,4,2016-02-25 18:54:39.287000,0,105,javascript|jquery|jqgrid,0,0,0,2016-03-01 18:11:25.753 UTC,2016-03-01 18:11:25.753 UTC,,0,0,0
36651796,0,1,4,2016-04-15 15:57:46.977000,0,40,java|comparator,0,1,4,2016-04-15 16:04:34.983 UTC,2016-04-15 16:04:34.983 UTC,,0,0,0
42353919,0,1,4,2017-02-20 20:48:05.700000,0,75,python-3.x|pandas|jupyter-notebook,0,0,0,2017-02-21 03:56:37.17 UTC,2017-02-21 03:56:37.17 UTC,,0,0,0
36192379,0,1,5,2016-03-24 02:43:32.567000,0,299,python|memcached|pickle,0,1,0,2016-03-25 02:51:47.707 UTC,2016-03-25 02:51:47.707 UTC,,0,0,0
