answer,post_answer_count,post_comment_count,post_favorite_count,post_score,post_view_count,users_reputation,users_up_votes,users_down_votes,score_prev_acceptans,score_prev_ans,score_prev_comment,score_prev_question,score_prev_favquestion,age_user,title_length,num_block_code,num_i_sentences,num_wh_words,num_y_sentences,tags_popularity,num_tags,code_length,tag_count
2,1,1,0,0,120,367,801,3,6,8,1,17,6,783.0,40,2,6,4,0,2,4,1684.0,4.0
2,3,5,0,0,54,1466,789,7,40,60,81,8,1,1600.0,44,2,4,0,0,2,4,498.0,4.0
2,2,2,0,0,364,4231,776,36,7,12,26,128,38,2276.0,62,4,3,0,0,1,2,1097.0,2.0
2,1,0,0,0,80,1658,775,6,40,88,37,33,6,2362.0,46,1,6,2,0,1,2,173.0,2.0
2,1,0,0,0,61,951,773,27,2,11,134,78,9,1646.0,36,3,8,1,0,0,3,1188.0,3.0
2,1,2,0,0,27,951,773,27,2,11,134,78,9,1464.0,46,0,1,2,0,1,3,0.0,3.0
2,1,1,0,3,2861,1153,763,77,23,48,15,73,9,1843.0,72,0,1,1,0,2,4,0.0,4.0
1,0,0,0,0,17,4326,752,171,107,247,135,0,5,232.0,40,0,2,1,0,0,3,0.0,3.0
2,1,2,0,1,65,1459,747,9,33,56,8,27,12,2500.0,50,1,0,0,0,2,3,63.0,3.0
2,1,2,0,0,199,1420,747,6,66,91,19,8,2,2704.0,41,0,3,0,0,0,2,0.0,2.0
2,1,6,0,5,115,9961,745,291,583,853,552,178,20,1624.0,69,7,24,10,2,2,5,2052.0,5.0
2,1,2,0,0,346,6028,744,55,54,112,168,0,0,2663.0,28,4,5,0,0,2,3,2645.0,3.0
2,2,1,0,0,37,1514,741,48,10,31,70,-2,0,886.0,53,1,1,0,0,2,3,362.0,3.0
2,2,1,0,2,80,1251,741,12,24,40,57,16,4,1530.0,51,4,4,1,0,1,3,928.0,3.0
2,1,12,0,0,145,1081,741,22,7,12,7,12,1,0.0,104,1,18,5,1,2,5,475.0,5.0
2,3,2,0,0,50,2168,731,20,0,1,65,64,9,1217.0,54,1,0,0,0,1,1,132.0,1.0
2,3,3,0,2,44,2168,731,20,0,1,65,64,9,1436.0,33,1,1,0,0,1,1,165.0,1.0
2,1,1,0,0,33,559,726,37,15,16,13,38,17,66.0,37,0,2,0,0,3,3,0.0,3.0
2,1,11,0,0,109,941,722,42,2,9,13,58,13,92.0,32,1,2,0,0,3,3,282.0,3.0
2,1,4,0,1,28,941,722,42,2,9,13,58,13,228.0,61,1,1,0,0,2,2,919.0,2.0
2,2,0,0,-2,24,941,722,42,2,9,13,58,13,147.0,26,1,0,4,0,3,5,2969.0,5.0
2,2,4,0,0,73,941,722,42,2,9,13,58,13,343.0,42,1,4,3,0,3,4,1442.0,4.0
2,1,0,0,1,72,1883,720,12,27,56,70,90,16,1506.0,49,5,7,0,0,3,4,1165.0,4.0
2,1,2,0,0,40,1883,720,12,27,56,70,90,16,1373.0,54,1,4,0,0,2,3,123.0,3.0
2,1,2,0,1,936,53317,715,35,47,114,157,146,62,2394.0,43,4,7,2,0,1,1,337.0,1.0
2,2,1,0,0,49,3341,714,15,41,79,36,35,11,2397.0,51,0,1,0,0,0,2,0.0,2.0
1,0,0,0,0,20,2680,713,23,119,224,27,32,5,1619.0,18,1,5,3,0,0,1,157.0,1.0
1,0,0,0,0,60,25509,712,796,950,1472,798,65,10,1810.0,63,1,2,3,0,1,5,288.0,5.0
2,1,1,0,2,1692,18679,710,140,698,1069,358,50,10,2412.0,24,1,6,2,1,0,3,348.0,3.0
2,1,0,1,2,506,18679,710,140,698,1069,358,50,10,2520.0,40,1,4,0,0,1,4,209.0,4.0
2,1,4,0,3,4214,753,709,0,0,5,12,55,15,136.0,50,4,6,4,0,1,3,2659.0,3.0
2,1,7,0,2,78,8958,704,42,120,276,501,20,3,2907.0,43,1,0,0,0,1,4,953.0,4.0
2,1,5,0,0,28,4431,688,24,62,96,122,49,5,1827.0,67,2,3,0,0,2,4,882.0,4.0
2,1,0,0,0,44,505,684,18,1,17,5,-1,0,1107.0,65,1,4,0,0,3,5,369.0,5.0
1,0,0,0,0,16,3399,683,20,1993,2028,74,11,1,1585.0,65,0,1,0,0,0,3,0.0,3.0
2,1,0,0,0,1350,378,683,1,10,13,10,2,0,953.0,59,0,5,4,0,1,3,0.0,3.0
2,2,0,1,2,2433,2285,682,0,9,22,23,19,5,1666.0,49,1,2,0,0,2,2,85.0,2.0
2,1,0,0,1,127,962,679,25,15,37,34,9,0,2089.0,56,0,2,3,1,2,4,0.0,4.0
2,1,15,0,1,141,6389,678,10,5,24,88,57,19,1532.0,37,2,1,0,0,2,4,608.0,4.0
2,2,6,0,0,26,6389,678,10,5,24,88,57,19,1930.0,77,1,0,2,0,2,3,213.0,3.0
2,1,0,19,21,4989,12521,676,19,390,733,157,28,26,577.0,54,0,5,1,1,2,5,0.0,5.0
2,3,4,0,1,61,1336,675,2,30,43,26,42,6,1000.0,65,1,2,2,0,1,2,461.0,2.0
1,0,1,0,0,17,1351,662,10,14,61,23,1,0,2042.0,35,0,3,0,0,0,4,0.0,4.0
2,1,4,0,4,40,4686,661,32,205,282,161,30,4,1025.0,78,3,1,1,0,1,2,1351.0,2.0
2,2,0,0,1,46,4686,661,32,205,282,161,30,4,857.0,92,3,2,2,0,1,2,1058.0,2.0
2,1,3,1,2,177,1316,656,17,25,41,22,23,6,2361.0,60,2,2,0,0,1,2,515.0,2.0
2,2,2,0,0,33,3261,654,78,56,86,274,92,10,1666.0,87,1,4,0,2,1,2,106.0,2.0
2,1,1,0,1,31,1584,651,102,36,62,34,58,18,822.0,39,1,6,2,3,2,3,117.0,3.0
2,2,0,1,4,115,2676,648,2527,76,104,127,9,1,509.0,65,3,7,0,0,1,2,477.0,2.0
1,0,0,0,0,13,2916,646,5,1,20,7,9,2,2384.0,51,1,1,2,0,0,2,576.0,2.0
1,0,0,0,0,40,1562,644,1,76,76,21,2,1,1480.0,48,1,8,0,0,2,5,10427.0,5.0
2,1,0,0,1,57,25715,641,27,579,721,991,54,10,2764.0,39,1,3,0,0,0,3,46.0,3.0
2,2,0,0,1,547,1448,638,7,25,72,37,43,4,465.0,44,0,2,1,0,2,5,0.0,5.0
2,1,5,0,-2,85,2742,634,3,92,192,41,51,18,1878.0,84,0,2,1,0,2,3,0.0,3.0
2,1,3,0,0,49,3487,631,33,153,232,113,4,0,1837.0,43,5,4,1,1,3,5,1955.0,5.0
2,1,1,0,0,38,1235,631,1,8,46,14,28,3,2278.0,95,1,4,1,0,1,3,182.0,3.0
1,0,7,0,0,48,1795,630,8,18,48,23,54,9,1415.0,89,4,6,0,0,2,2,687.0,2.0
2,1,0,1,0,392,443,630,5,0,4,16,9,4,2186.0,51,0,0,1,0,3,5,0.0,5.0
2,1,1,0,3,176,5118,629,29,46,278,95,53,14,1525.0,53,1,1,0,0,4,5,69.0,5.0
2,1,9,0,0,265,3904,628,13,46,68,53,190,49,1910.0,48,5,4,3,0,3,5,6929.0,5.0
2,1,0,0,0,2660,3019,625,1,2,1,13,36,5,2054.0,41,2,0,0,0,1,2,323.0,2.0
2,1,0,0,0,27,7582,619,9,230,410,60,1,2,32.0,33,3,2,1,0,1,1,2406.0,1.0
2,1,0,0,0,109,1570,619,24,7,7,15,174,22,391.0,56,4,7,4,0,1,2,360.0,2.0
1,0,0,0,0,106,357,618,4,0,23,1,9,2,1711.0,71,0,1,2,0,1,2,0.0,2.0
2,1,0,0,0,109,4539,617,98,64,283,103,2,0,2312.0,74,1,0,0,0,2,4,786.0,4.0
2,1,6,0,9,2056,4621,615,37,173,307,145,24,2,356.0,39,0,6,1,0,0,3,0.0,3.0
2,2,0,0,3,53,878,610,0,25,51,21,6,0,1619.0,52,1,2,0,0,1,4,94.0,4.0
2,1,0,0,0,93,727,610,0,17,43,24,8,2,702.0,79,1,2,1,0,2,4,3020.0,4.0
2,1,0,0,0,269,188,601,14,2,5,15,11,3,848.0,63,3,4,1,0,2,5,832.0,5.0
2,2,0,0,-1,116,2799,600,24,63,90,19,24,2,334.0,50,0,4,2,0,0,1,0.0,1.0
2,1,0,0,1,88,6057,599,27,200,433,36,15,2,2406.0,37,3,2,2,2,1,4,1037.0,4.0
2,1,4,0,1,150,1792,596,1084,39,77,152,81,8,2056.0,28,0,4,3,0,1,2,0.0,2.0
2,1,0,0,0,32,1534,592,0,22,37,9,31,4,1102.0,60,0,6,1,0,2,4,0.0,4.0
2,2,0,0,2,203,1358,589,20,12,83,93,24,2,1514.0,56,3,2,0,0,3,4,511.0,4.0
2,3,0,0,0,30,2028,588,0,7,13,19,10,5,1464.0,71,1,1,4,0,2,3,67.0,3.0
2,1,1,0,2,140,1333,587,17,16,38,72,12,0,2306.0,32,1,4,0,0,1,3,643.0,3.0
2,3,1,0,1,92,40,586,0,0,2,1,-2,1,145.0,41,1,1,0,0,1,1,37.0,1.0
2,1,1,0,0,27,1271,585,57,28,56,16,14,0,2055.0,43,2,2,1,0,1,3,658.0,3.0
2,1,2,0,0,55,475,583,12,12,22,13,20,1,2158.0,31,3,7,2,0,0,2,208.0,2.0
2,1,1,0,0,581,1098,581,9,25,44,16,16,7,1358.0,34,0,3,0,0,2,4,0.0,4.0
2,2,0,0,1,30,457,573,1,6,19,0,29,7,451.0,57,0,2,0,0,1,3,0.0,3.0
2,1,2,0,0,14,12817,569,11,246,908,236,3,1,2413.0,57,0,2,1,1,0,3,0.0,3.0
1,0,0,0,1,67,12817,569,11,246,908,236,3,1,2505.0,68,0,3,0,0,0,4,0.0,4.0
2,1,0,0,3,51,1233,567,0,5,54,19,3,0,1770.0,50,3,2,1,0,0,3,843.0,3.0
2,1,0,0,4,186,7408,565,104,297,420,462,4,0,2256.0,73,0,1,0,0,1,2,0.0,2.0
2,1,2,0,3,69,3049,563,14,21,40,84,4,0,2655.0,85,3,12,5,0,2,4,1284.0,4.0
2,1,8,0,0,480,757,562,2,8,8,4,89,10,1292.0,49,6,7,3,0,5,5,1110.0,5.0
2,2,7,0,2,336,757,562,2,8,8,4,89,10,1381.0,72,4,12,1,0,3,5,594.0,5.0
2,1,6,0,0,71,1403,560,27,33,76,48,1,0,561.0,25,1,4,1,0,2,3,1008.0,3.0
2,1,0,0,0,37,435,558,21,9,46,7,0,0,2176.0,49,1,0,0,0,2,2,190.0,2.0
2,1,1,0,0,78,1892,552,5,37,67,21,11,7,1686.0,59,1,4,0,1,1,3,2753.0,3.0
2,1,0,0,3,261,7938,549,647,210,349,184,27,13,538.0,37,1,5,1,0,1,3,56.0,3.0
2,1,0,0,3,51,9084,548,19,291,488,66,60,2,2265.0,79,0,0,1,0,0,4,0.0,4.0
2,1,1,0,0,124,1096,543,7,47,91,31,0,0,2284.0,80,2,6,0,0,1,3,599.0,3.0
2,3,0,2,9,2851,1170,542,26,14,36,44,44,9,341.0,60,2,4,1,0,1,1,486.0,1.0
2,2,12,1,9,947,1170,542,26,14,36,44,44,9,356.0,71,4,11,4,0,1,3,256.0,3.0
2,1,15,0,0,78,33597,540,143,1852,2521,1035,24,3,2228.0,34,1,2,0,0,1,2,561.0,2.0
1,0,1,0,0,60,738,540,8,33,53,25,6,0,428.0,45,1,2,1,0,2,5,45.0,5.0
1,0,1,0,2,46,8186,539,4,106,308,151,10,2,1900.0,47,1,0,0,0,1,2,32.0,2.0
2,1,2,0,0,76,5589,537,7,306,561,137,37,3,2619.0,47,0,4,2,0,1,3,0.0,3.0
2,1,6,0,1,51,1625,533,14,8,18,55,48,16,1512.0,31,0,2,3,0,0,1,0.0,1.0
2,1,0,1,2,214,1301,530,3,44,71,19,9,4,1515.0,63,0,8,3,0,1,3,0.0,3.0
2,3,4,1,1,79,2533,527,28,18,27,44,105,19,982.0,36,3,3,3,0,1,1,287.0,1.0
2,2,7,2,14,586,2264,525,136,78,134,41,40,5,127.0,48,5,5,0,0,2,5,1476.0,5.0
2,1,0,0,1,59,4409,524,53,43,149,56,222,24,2109.0,91,3,2,1,0,0,2,8407.0,2.0
2,2,1,1,2,625,5539,523,133,184,290,180,46,9,2368.0,84,1,1,1,0,1,2,159.0,2.0
2,1,0,0,1,843,2752,521,24,25,50,32,29,7,1431.0,40,0,2,1,0,1,3,0.0,3.0
2,1,0,0,0,19,1252,515,22,0,7,21,12,1,1678.0,37,1,0,2,0,3,4,97.0,4.0
1,0,3,0,0,62,1252,515,22,0,7,21,12,1,1249.0,35,2,1,1,0,3,5,1339.0,5.0
2,1,0,2,3,84,3028,514,3,150,205,85,3,2,1756.0,103,3,4,2,0,1,2,270.0,2.0
2,2,0,0,1,607,1750,513,8,41,105,131,24,2,1212.0,15,1,4,1,0,1,4,556.0,4.0
2,1,0,0,2,38,5537,512,140,26,506,170,8,1,2066.0,56,0,1,0,0,0,2,0.0,2.0
2,1,0,0,1,125,993,510,0,11,52,17,4,1,2556.0,49,0,2,0,0,1,3,0.0,3.0
1,0,1,0,1,164,2067,508,29,70,120,28,23,1,1327.0,61,0,0,0,0,1,3,0.0,3.0
2,2,6,0,5,336,362,508,0,1,4,2,14,1,1459.0,36,2,1,0,0,1,5,447.0,5.0
2,1,0,0,0,21,19868,507,4,1371,1443,120,74,15,1693.0,54,1,3,0,0,1,4,456.0,4.0
2,1,0,0,1,161,3867,503,6,53,92,13,2,0,2619.0,52,1,3,0,0,1,2,447.0,2.0
2,1,2,0,0,26,2261,503,8,34,44,21,48,8,2195.0,16,0,5,0,0,0,2,0.0,2.0
2,1,2,0,0,351,247,502,0,0,10,8,7,1,996.0,67,2,2,0,0,1,4,561.0,4.0
2,2,4,1,0,128,2508,501,47,40,160,256,21,4,3116.0,74,1,4,0,0,3,5,501.0,5.0
2,1,6,0,-1,131,6897,500,18,204,264,310,3,3,1949.0,34,0,4,0,0,2,3,0.0,3.0
1,0,0,0,0,35,225,499,2,0,2,5,19,4,2148.0,56,0,1,0,0,2,3,0.0,3.0
2,2,3,0,0,39,525,497,7,1,36,13,5,0,918.0,22,1,2,0,0,0,1,70.0,1.0
2,3,0,0,0,499,1054,492,222,23,36,17,24,4,126.0,30,2,1,1,0,2,4,136.0,4.0
2,1,0,0,0,414,8683,491,2,217,393,34,5,1,1946.0,39,0,1,0,0,2,4,0.0,4.0
2,1,4,0,0,254,1513,490,7,30,51,36,22,8,898.0,113,4,4,1,0,1,1,1021.0,1.0
1,0,0,0,0,21,138,489,1,0,2,3,7,1,731.0,71,1,1,0,0,1,3,614.0,3.0
2,2,0,0,1,59,626,487,604,20,10,113,11,2,1182.0,61,1,5,1,1,1,3,10866.0,3.0
2,1,0,0,1,40,5873,486,4,2,32,42,226,43,1929.0,40,4,5,1,0,2,3,1038.0,3.0
2,2,5,0,-1,79,1423,483,701,30,44,29,-1,0,84.0,65,1,12,2,0,4,4,205.0,4.0
1,0,3,0,0,24,11200,481,10,466,694,117,99,13,1711.0,34,5,7,3,0,3,5,1875.0,5.0
2,1,2,0,1,328,1302,480,9,40,58,15,1,0,930.0,52,0,6,1,0,1,3,0.0,3.0
1,0,2,0,0,99,194,480,4,2,3,2,3,2,21.0,53,3,4,0,0,1,4,1290.0,4.0
1,0,12,0,0,44,514,478,2,1,21,8,4,0,1120.0,59,0,2,0,0,1,1,0.0,1.0
2,1,0,0,1,39,721,474,1,0,19,11,12,2,1126.0,72,0,5,1,0,0,1,0.0,1.0
2,1,0,0,2,264,174,471,0,0,0,2,16,5,364.0,37,2,1,1,0,1,3,154.0,3.0
1,0,0,0,1,87,1987,469,25,50,99,144,26,4,1851.0,58,0,2,1,0,4,5,0.0,5.0
2,1,0,0,2,141,1833,466,9,25,31,4,22,5,1879.0,40,0,4,1,0,0,1,0.0,1.0
1,0,5,0,2,189,857,462,120,4,7,39,49,12,685.0,64,3,5,2,0,1,4,7341.0,4.0
2,1,3,0,1,141,384,462,2,6,7,14,-1,0,962.0,43,1,1,0,0,2,3,757.0,3.0
2,1,2,0,0,66,382,462,2,2,4,3,23,5,512.0,91,0,2,0,0,2,4,0.0,4.0
2,2,4,0,0,1477,1025,461,14,19,56,15,7,1,587.0,44,1,4,1,0,2,3,205.0,3.0
2,1,0,0,0,47,583,461,9,1,9,10,35,0,1258.0,31,4,5,0,0,2,2,4991.0,2.0
2,1,0,0,2,114,583,461,9,1,9,10,35,0,1299.0,33,0,5,1,0,2,4,0.0,4.0
2,2,0,0,1,77,577,461,9,10,15,17,12,1,1281.0,40,1,4,1,0,0,1,36.0,1.0
2,1,3,0,-1,64,2902,459,7,104,138,91,27,3,841.0,63,3,3,1,0,1,1,241.0,1.0
2,3,3,0,1,65,2902,459,7,104,138,91,27,3,1119.0,71,2,3,4,1,1,2,434.0,2.0
2,1,7,0,5,208,836,459,9,35,38,18,10,4,48.0,51,3,5,0,1,1,3,512.0,3.0
1,0,1,0,0,111,4090,458,23,44,177,48,97,29,1978.0,24,2,3,3,0,1,3,596.0,3.0
1,0,6,0,0,55,3377,452,102,135,206,79,107,16,1555.0,26,0,14,2,0,1,3,0.0,3.0
2,2,0,0,1,31,1731,452,109,18,34,170,92,13,1694.0,63,1,0,2,0,3,5,2078.0,5.0
2,3,1,0,4,454,407,450,4,3,20,16,32,4,1361.0,40,2,2,0,0,2,4,90.0,4.0
2,1,0,0,0,360,407,450,4,3,20,16,32,4,1328.0,23,4,3,0,0,1,1,202.0,1.0
2,2,0,0,1,262,3262,449,29,92,233,157,7,1,2401.0,53,0,3,1,0,3,5,0.0,5.0
2,1,0,0,0,121,1618,449,2,37,61,54,5,0,80.0,41,1,1,1,0,1,5,465.0,5.0
2,1,5,0,1,76,3116,444,11,41,117,29,47,13,2053.0,70,4,6,2,0,0,2,310.0,2.0
2,1,0,0,0,71,817,444,2,8,15,43,24,1,1226.0,47,2,2,0,0,2,5,726.0,5.0
2,2,0,0,2,374,392,444,1,8,16,6,20,3,775.0,46,0,2,1,0,1,3,0.0,3.0
2,4,10,0,5,138,15552,442,342,634,1281,1674,17,0,1477.0,83,4,6,0,0,1,1,652.0,1.0
2,2,1,0,1,1233,2779,442,2,3,7,50,14,1,2136.0,45,2,4,0,0,1,2,616.0,2.0
2,2,3,1,3,243,6257,441,33,49,468,73,9,1,1196.0,50,2,1,0,0,0,1,188.0,1.0
1,0,0,0,0,14,3815,440,56,6,4,18,0,5,2232.0,28,1,2,0,0,2,3,289.0,3.0
2,2,0,0,1,508,1483,440,3,26,50,39,37,5,34.0,51,1,12,1,0,2,5,1466.0,5.0
2,3,7,0,0,92,302,435,2,2,8,13,74,8,910.0,61,2,4,2,0,3,5,616.0,5.0
2,1,2,0,0,356,915,434,25,7,18,6,22,15,1207.0,47,0,2,1,1,1,2,0.0,2.0
2,1,0,0,0,27,3349,433,11,31,50,49,172,28,1485.0,44,1,2,1,0,1,2,44.0,2.0
2,1,4,0,0,32,697,433,5,3,11,32,71,48,12.0,84,4,5,1,0,1,2,548.0,2.0
2,1,0,1,1,72,697,433,5,3,11,32,71,48,232.0,52,2,4,2,0,0,3,2053.0,3.0
2,2,0,0,-1,358,3223,430,119,78,196,76,-3,3,1431.0,18,0,1,1,0,0,3,0.0,3.0
2,2,14,0,0,63,1787,429,59,67,103,58,8,4,1196.0,51,0,4,2,0,2,2,0.0,2.0
2,1,0,0,0,484,616,429,2,5,10,11,0,0,1447.0,57,0,2,1,1,1,2,0.0,2.0
2,3,3,0,0,44,5508,425,19,133,305,120,90,10,1679.0,37,2,7,2,0,2,2,216.0,2.0
2,2,4,0,0,61,2234,425,7,24,114,57,8,5,1539.0,49,1,1,2,1,1,3,171.0,3.0
2,2,9,0,2,383,1302,425,14,13,30,68,153,29,252.0,50,3,3,0,0,1,3,961.0,3.0
1,0,0,0,0,61,537,425,11,10,15,14,173,13,592.0,78,2,7,4,0,2,3,1227.0,3.0
1,0,0,0,0,37,315,425,12,1,1,5,4,1,1095.0,90,0,6,0,0,1,5,0.0,5.0
2,1,0,0,0,28,188,423,0,0,5,1,15,3,887.0,78,2,4,3,1,2,5,142.0,5.0
2,1,2,0,0,36,84,423,0,3,2,0,2,1,475.0,77,2,5,1,0,2,4,1102.0,4.0
1,0,2,0,0,57,5151,422,15,6,18,20,18,3,1624.0,46,0,2,0,0,2,3,0.0,3.0
2,1,0,0,2,62,1926,422,2,10,137,78,4,0,2307.0,40,0,5,0,2,1,2,0.0,2.0
2,2,0,0,0,19,1253,422,40,13,28,37,8,1,1882.0,66,0,0,3,0,3,4,0.0,4.0
2,1,0,0,2,325,657,421,167,15,31,25,3,0,747.0,51,3,9,1,0,1,3,542.0,3.0
2,5,1,0,2,66,1067,417,90,7,9,45,89,7,1744.0,52,2,0,3,0,4,4,383.0,4.0
1,0,5,0,1,259,4413,416,8,25,83,88,71,21,2182.0,69,3,1,0,0,1,3,8767.0,3.0
2,1,0,0,1,34,846,416,24,20,38,4,4,4,1115.0,44,3,2,0,0,2,2,649.0,2.0
2,1,0,0,0,78,601,416,4,3,19,12,22,3,1100.0,38,3,5,0,0,0,3,708.0,3.0
2,2,2,1,22,4226,1513,415,15,42,58,80,87,5,225.0,37,2,2,0,0,1,2,385.0,2.0
2,2,0,0,0,54,792,415,6,4,56,10,24,3,615.0,34,2,4,0,0,1,1,426.0,1.0
2,1,0,0,0,1711,1058,413,1,9,10,32,18,2,961.0,31,5,6,1,0,2,3,2910.0,3.0
1,0,7,1,0,24,1236,412,76,28,81,9,25,18,110.0,34,0,6,1,0,2,4,0.0,4.0
2,5,6,0,1,2535,1022,410,13,19,33,11,74,21,1073.0,58,3,3,0,0,1,4,921.0,4.0
2,2,5,0,2,1137,421,407,7,6,8,4,4,1,1075.0,60,0,2,1,0,2,3,0.0,3.0
2,1,4,1,-1,33,194,406,0,0,1,7,-1,1,1116.0,71,3,4,0,0,1,3,148.0,3.0
2,2,0,0,0,128,1939,405,6,44,112,20,45,5,2154.0,40,1,9,2,0,0,2,173.0,2.0
1,0,2,0,0,27,1398,405,59,13,37,33,16,1,2247.0,74,0,6,8,0,2,5,0.0,5.0
2,1,0,0,1,101,2151,404,4,23,131,55,88,16,1787.0,70,1,0,1,0,0,1,205.0,1.0
2,3,0,1,5,3521,1674,403,140,58,88,78,24,3,629.0,52,2,5,1,0,1,3,1915.0,3.0
2,3,3,0,0,146,1237,403,17,36,65,24,3,0,604.0,37,2,5,0,0,2,4,413.0,4.0
2,1,0,0,0,54,925,402,1,3,30,34,26,7,1202.0,29,0,2,1,0,0,5,0.0,5.0
2,1,0,1,8,1050,1855,401,11,21,22,26,14,2,1562.0,51,1,2,2,0,2,4,625.0,4.0
2,1,0,0,10,131,613,400,97,3,23,41,9,0,1962.0,39,4,2,0,0,3,3,9305.0,3.0
2,1,6,0,0,47,4784,399,8,35,59,29,4,1,2229.0,68,2,1,1,0,2,4,399.0,4.0
2,1,0,0,0,21,1057,398,5,16,60,9,8,0,2099.0,60,0,5,1,0,1,2,0.0,2.0
2,3,2,0,0,427,454,398,22,6,22,8,3,0,2027.0,44,2,5,1,0,1,2,138.0,2.0
2,2,0,0,1,187,1424,397,9,27,60,22,2,0,1903.0,41,2,2,1,0,1,2,1829.0,2.0
2,1,0,0,0,70,561,397,3,12,19,13,17,2,518.0,49,2,6,1,0,1,2,246.0,2.0
2,1,2,1,1,137,2390,396,1,11,14,14,81,13,1350.0,38,2,1,0,0,0,2,92.0,2.0
2,1,1,0,0,34,2390,396,1,11,14,14,81,13,1788.0,31,2,1,0,0,0,2,308.0,2.0
1,0,2,1,1,25,2390,396,1,11,14,14,81,13,1584.0,48,9,6,1,0,0,2,4898.0,2.0
1,0,6,0,0,71,2390,396,1,11,14,14,81,13,1612.0,38,2,3,0,0,1,2,6152.0,2.0
2,2,0,0,0,36,1328,396,32,7,19,19,5,1,1377.0,59,1,1,0,0,1,4,190.0,4.0
2,1,0,0,0,945,188,395,1,4,6,0,17,14,57.0,129,3,1,0,0,1,1,1132.0,1.0
2,1,2,1,0,32,149,395,6,7,14,4,0,1,2201.0,41,1,3,1,0,1,3,76.0,3.0
1,0,6,0,0,38,3847,394,2,5,29,15,57,8,1844.0,47,2,3,0,0,0,1,189.0,1.0
2,2,0,0,0,775,3847,394,2,5,29,15,57,8,1867.0,59,1,7,2,0,1,2,711.0,2.0
2,2,1,0,1,1505,3413,393,1,19,23,80,30,3,1282.0,40,3,4,0,0,2,3,129.0,3.0
2,1,7,1,2,69,288,387,43,0,0,16,13,4,84.0,43,4,5,0,0,1,1,661.0,1.0
2,1,0,0,0,67,655,386,5,5,13,24,11,3,704.0,47,1,2,1,0,2,3,480.0,3.0
1,0,0,0,5,286,3006,379,3,1,3,35,137,26,1379.0,78,1,5,3,0,1,2,266.0,2.0
2,3,5,3,4,1226,4268,376,60,5,11,79,41,9,1604.0,71,3,7,1,1,1,2,1271.0,2.0
2,1,0,0,0,239,1990,375,13,52,128,33,0,1,1806.0,50,0,2,0,0,0,4,0.0,4.0
2,1,0,0,0,46,531,375,7,12,23,5,65,10,746.0,28,2,3,1,0,0,1,168.0,1.0
2,1,4,0,3,227,627,372,6,12,22,41,7,1,2070.0,98,1,3,1,0,0,2,183.0,2.0
2,1,3,0,0,41,2210,371,34,32,86,50,23,3,911.0,34,1,2,3,0,2,2,69.0,2.0
2,1,0,1,0,102,416,371,2,6,20,0,31,7,291.0,55,2,3,1,0,0,3,386.0,3.0
1,0,1,0,7,291,16891,367,61,325,644,588,23,0,2112.0,43,1,3,1,0,1,3,995.0,3.0
2,1,0,0,4,405,1459,367,1,9,19,17,33,4,1964.0,53,1,2,2,0,0,1,435.0,1.0
2,2,3,1,11,802,2631,365,33,69,97,83,112,25,832.0,57,4,10,2,0,1,3,2882.0,3.0
2,1,0,0,1,513,1244,364,10,19,53,41,13,3,1925.0,102,5,5,1,1,3,4,2910.0,4.0
2,2,0,0,1,29,6964,363,306,226,412,197,6,0,1306.0,49,1,2,1,0,0,1,75.0,1.0
2,1,0,0,0,46,598,362,4,12,16,6,25,5,28.0,37,0,2,0,0,1,2,0.0,2.0
2,1,0,0,0,40,3799,361,77,133,237,145,4,0,1976.0,92,1,1,0,0,1,3,701.0,3.0
2,1,0,1,0,217,871,361,1,24,34,13,5,2,581.0,37,2,10,2,0,2,3,361.0,3.0
2,1,2,0,0,44,5198,359,3,164,368,193,8,2,3050.0,48,2,9,2,0,1,3,1047.0,3.0
2,1,2,0,0,54,798,359,1,5,6,18,82,19,229.0,32,1,5,1,0,2,2,742.0,2.0
2,1,0,0,2,46,798,359,1,5,6,18,82,19,586.0,68,3,7,1,0,3,5,2519.0,5.0
2,1,5,0,1,104,364,359,5,2,10,9,3,0,845.0,26,2,4,0,0,2,2,180.0,2.0
1,0,2,0,0,42,1039,357,2,7,59,7,55,14,990.0,33,1,8,5,1,1,2,314.0,2.0
2,1,0,0,0,239,1747,354,4,29,57,22,4,0,2160.0,79,1,4,1,1,0,1,3556.0,1.0
2,2,0,0,0,46,411,354,1,12,17,11,0,0,1447.0,16,1,1,2,0,3,5,424.0,5.0
2,2,4,0,0,156,5365,353,515,125,324,151,45,13,223.0,48,1,6,0,0,1,3,644.0,3.0
2,1,0,1,2,238,1282,352,26,14,92,5,11,4,1467.0,52,3,5,2,0,2,4,546.0,4.0
2,1,0,2,1,36,5355,351,209,0,7,46,71,23,1758.0,46,0,2,0,0,2,5,0.0,5.0
2,1,0,0,2,44,287,350,39,0,22,18,17,2,234.0,55,0,2,0,0,1,5,0.0,5.0
1,0,1,1,0,16,105,349,0,2,6,0,5,11,1656.0,30,3,3,0,1,1,2,266.0,2.0
1,0,1,0,0,16,1363,348,75,20,51,54,19,4,827.0,76,3,6,1,0,1,3,1067.0,3.0
2,3,0,0,0,50,1116,348,12,14,17,18,44,8,1615.0,39,2,5,0,1,1,1,939.0,1.0
2,1,4,0,1,115,1423,347,204,19,36,32,27,4,356.0,62,5,8,1,1,3,5,2634.0,5.0
